,H_goal_diff,A_goal_diff,H_win,A_win,H_win_against,A_win_against
1623,32.0,-4.0,12.0,7.0,2.0,1.0
1624,-17.0,2.0,5.0,7.0,0.0,1.0
1625,1.0,-18.0,6.0,4.0,0.0,0.0
1626,11.0,21.0,10.0,14.0,2.0,0.0
1627,-21.0,16.0,2.0,12.0,1.0,1.0
1628,-13.0,-5.0,4.0,6.0,1.0,2.0
1629,9.0,-17.0,12.0,7.0,2.0,1.0
1630,21.0,9.0,14.0,8.0,1.0,0.0
1631,4.0,26.0,8.0,12.0,0.0,1.0
1632,-11.0,-1.0,5.0,5.0,1.0,2.0
1633,-11.0,-12.0,5.0,3.0,0.0,0.0
1634,-14.0,-9.0,7.0,6.0,2.0,1.0
1635,-4.0,-21.0,6.0,4.0,0.0,1.0
1636,-1.0,21.0,5.0,13.0,1.0,2.0
1637,-8.0,8.0,3.0,9.0,0.0,0.0
1638,11.0,11.0,11.0,13.0,2.0,1.0
1639,-2.0,3.0,5.0,9.0,0.0,0.0
1640,2.0,-22.0,8.0,4.0,2.0,0.0
1641,-8.0,22.0,3.0,14.0,0.0,0.0
1642,3.0,-2.0,7.0,7.0,1.0,0.0
1643,-13.0,0.0,8.0,5.0,2.0,0.0
1644,-9.0,-11.0,6.0,4.0,0.0,0.0
1645,-6.0,-10.0,4.0,5.0,2.0,1.0
1646,16.0,-11.0,11.0,4.0,0.0,0.0
1647,-21.0,6.0,2.0,8.0,0.0,1.0
1648,21.0,3.0,13.0,8.0,2.0,1.0
1649,13.0,22.0,12.0,15.0,1.0,2.0
1650,-2.0,-7.0,0.0,5.0,0.0,0.0
1651,23.0,-16.0,13.0,4.0,2.0,0.0
1652,-8.0,10.0,7.0,11.0,1.0,2.0
1653,17.0,-18.0,9.0,4.0,3.0,0.0
1654,22.0,6.0,14.0,8.0,1.0,1.0
1655,-5.0,-21.0,4.0,4.0,1.0,0.0
1656,-7.0,1.0,4.0,1.0,0.0,0.0
1657,-5.0,5.0,5.0,7.0,0.0,3.0
1658,-8.0,-19.0,6.0,5.0,2.0,1.0
1659,-5.0,33.0,7.0,14.0,0.0,2.0
1660,-3.0,0.0,1.0,1.0,0.0,0.0
1661,25.0,0.0,10.0,7.0,1.0,1.0
1662,20.0,-17.0,12.0,7.0,2.0,1.0
1663,-4.0,27.0,4.0,14.0,0.0,1.0
1664,-9.0,11.0,3.0,12.0,0.0,2.0
1665,-10.0,11.0,5.0,11.0,0.0,2.0
1666,-7.0,-28.0,4.0,3.0,2.0,1.0
1667,20.0,6.0,13.0,9.0,1.0,0.0
1668,-5.0,-12.0,7.0,5.0,1.0,1.0
1669,-12.0,-20.0,5.0,4.0,0.0,0.0
1670,-11.0,-4.0,3.0,5.0,0.0,0.0
1671,25.0,-12.0,14.0,4.0,0.0,0.0
1672,8.0,-11.0,8.0,5.0,2.0,0.0
1673,-9.0,-12.0,5.0,5.0,1.0,1.0
1674,16.0,23.0,11.0,14.0,1.0,1.0
1675,-5.0,10.0,10.0,9.0,1.0,1.0
1676,-8.0,-18.0,5.0,3.0,0.0,2.0
1677,4.0,9.0,8.0,9.0,0.0,3.0
1678,1.0,-3.0,7.0,5.0,2.0,0.0
1679,3.0,23.0,11.0,11.0,1.0,1.0
1680,-13.0,1.0,4.0,10.0,0.0,0.0
1681,-13.0,18.0,5.0,11.0,0.0,3.0
1682,28.0,-10.0,12.0,4.0,0.0,0.0
1683,10.0,-10.0,9.0,4.0,2.0,0.0
1684,-11.0,-4.0,5.0,7.0,0.0,1.0
1685,-17.0,2.0,3.0,7.0,1.0,1.0
1686,-8.0,-9.0,4.0,5.0,0.0,0.0
1687,10.0,-4.0,9.0,10.0,0.0,2.0
1688,-3.0,10.0,5.0,8.0,0.0,2.0
1689,18.0,24.0,13.0,14.0,0.0,2.0
1690,-5.0,-16.0,7.0,4.0,0.0,0.0
1691,-12.0,12.0,4.0,9.0,0.0,0.0
1692,23.0,-2.0,13.0,5.0,1.0,0.0
1693,11.0,-16.0,9.0,3.0,2.0,1.0
1694,-7.0,12.0,5.0,10.0,0.0,2.0
1695,22.0,30.0,12.0,13.0,1.0,0.0
1696,3.0,-10.0,10.0,6.0,2.0,1.0
1697,1.0,-14.0,6.0,5.0,0.0,2.0
1698,-3.0,-8.0,11.0,4.0,2.0,0.0
1699,-11.0,18.0,4.0,13.0,0.0,3.0
1700,-6.0,0.0,7.0,5.0,1.0,1.0
1701,-15.0,-15.0,4.0,4.0,0.0,0.0
1702,-7.0,-14.0,5.0,5.0,1.0,1.0
1703,22.0,-15.0,12.0,5.0,0.0,0.0
1704,0.0,10.0,6.0,10.0,1.0,2.0
1705,-15.0,-7.0,3.0,4.0,1.0,0.0
1706,23.0,23.0,13.0,12.0,0.0,1.0
1707,12.0,15.0,9.0,10.0,1.0,0.0
1708,8.0,19.0,11.0,13.0,0.0,3.0
1709,-4.0,-12.0,10.0,6.0,1.0,0.0
1710,20.0,-15.0,14.0,4.0,1.0,0.0
1711,-16.0,1.0,5.0,6.0,0.0,1.0
1712,-23.0,-18.0,4.0,2.0,1.0,2.0
1713,22.0,-1.0,12.0,6.0,1.0,1.0
1714,11.0,2.0,11.0,11.0,0.0,1.0
1715,12.0,22.0,9.0,13.0,1.0,1.0
1716,-15.0,14.0,6.0,10.0,0.0,2.0
1717,-14.0,-8.0,4.0,6.0,0.0,1.0
1718,0.0,21.0,5.0,12.0,1.0,1.0
1719,-7.0,6.0,4.0,10.0,0.0,2.0
1720,-32.0,2.0,3.0,9.0,0.0,1.0
1721,9.0,-9.0,9.0,4.0,0.0,1.0
1722,-32.0,-12.0,4.0,4.0,1.0,1.0
1723,-5.0,32.0,5.0,14.0,0.0,2.0
1724,18.0,8.0,11.0,9.0,2.0,1.0
1725,20.0,-13.0,11.0,4.0,1.0,1.0
1726,-6.0,0.0,8.0,7.0,1.0,0.0
1727,-21.0,24.0,5.0,12.0,0.0,3.0
1728,-4.0,5.0,7.0,10.0,1.0,2.0
1729,-8.0,19.0,6.0,13.0,1.0,1.0
1730,20.0,-29.0,14.0,3.0,2.0,0.0
1731,-16.0,-15.0,5.0,5.0,0.0,1.0
1732,23.0,-8.0,12.0,6.0,2.0,1.0
1733,20.0,-17.0,12.0,4.0,0.0,1.0
1734,-2.0,-8.0,5.0,4.0,0.0,1.0
1735,-10.0,7.0,5.0,9.0,1.0,0.0
1736,-17.0,8.0,2.0,10.0,1.0,0.0
1737,28.0,9.0,15.0,10.0,1.0,1.0
1738,1.0,2.0,4.0,11.0,0.0,3.0
1739,-2.0,16.0,6.0,12.0,0.0,2.0
1740,-13.0,-9.0,6.0,4.0,1.0,0.0
1741,20.0,16.0,11.0,12.0,0.0,0.0
1742,7.0,-19.0,10.0,4.0,0.0,0.0
1743,0.0,11.0,6.0,11.0,0.0,2.0
1744,8.0,22.0,9.0,15.0,0.0,2.0
1745,0.0,-29.0,4.0,3.0,2.0,1.0
1746,-7.0,-1.0,6.0,6.0,0.0,0.0
1747,28.0,-18.0,15.0,2.0,2.0,1.0
1748,-10.0,-17.0,5.0,4.0,0.0,1.0
1749,4.0,23.0,12.0,13.0,1.0,2.0
1750,-17.0,-1.0,4.0,5.0,0.0,0.0
1751,14.0,-5.0,10.0,7.0,2.0,0.0
1752,-21.0,7.0,5.0,8.0,0.0,1.0
1753,-3.0,3.0,6.0,12.0,0.0,2.0
1754,4.0,-14.0,9.0,4.0,0.0,2.0
1755,-16.0,11.0,5.0,11.0,0.0,3.0
1756,-19.0,1.0,2.0,5.0,1.0,1.0
1757,24.0,-13.0,15.0,6.0,1.0,0.0
1758,-2.0,23.0,6.0,11.0,2.0,1.0
1759,27.0,28.0,14.0,15.0,1.0,1.0
1760,-10.0,0.0,7.0,8.0,1.0,1.0
1761,25.0,-5.0,14.0,8.0,0.0,3.0
1762,-4.0,-5.0,7.0,5.0,0.0,1.0
1763,23.0,11.0,13.0,12.0,0.0,2.0
1764,-8.0,35.0,5.0,16.0,1.0,2.0
1765,0.0,-4.0,7.0,8.0,0.0,0.0
1766,1.0,-4.0,8.0,5.0,2.0,1.0
1767,-2.0,-31.0,5.0,2.0,0.0,1.0
1768,15.0,-32.0,12.0,4.0,3.0,0.0
1769,-4.0,-1.0,10.0,7.0,1.0,0.0
1770,-31.0,-22.0,3.0,6.0,0.0,1.0
1771,-5.0,22.0,5.0,12.0,0.0,2.0
1772,-12.0,28.0,4.0,14.0,1.0,1.0
1773,6.0,-15.0,10.0,3.0,1.0,1.0
1774,6.0,24.0,9.0,12.0,0.0,2.0
1775,-30.0,6.0,4.0,10.0,0.0,3.0
1776,-20.0,8.0,5.0,11.0,2.0,1.0
1777,-7.0,6.0,6.0,9.0,1.0,1.0
1778,24.0,-7.0,15.0,6.0,3.0,0.0
1779,-19.0,-8.0,4.0,4.0,0.0,0.0
1780,27.0,12.0,14.0,12.0,2.0,1.0
1781,-15.0,8.0,5.0,11.0,0.0,1.0
1782,27.0,-17.0,14.0,4.0,1.0,0.0
1783,-4.0,-30.0,5.0,3.0,0.0,2.0
1784,-15.0,6.0,3.0,8.0,1.0,0.0
1785,20.0,2.0,10.0,5.0,1.0,0.0
1786,11.0,-6.0,10.0,6.0,3.0,0.0
1787,-4.0,-1.0,5.0,11.0,1.0,1.0
1788,15.0,-14.0,11.0,3.0,3.0,0.0
1789,-26.0,24.0,4.0,13.0,0.0,2.0
1790,-5.0,5.0,5.0,9.0,1.0,0.0
1791,10.0,22.0,9.0,12.0,2.0,1.0
1792,-14.0,19.0,6.0,14.0,0.0,2.0
1793,-7.0,-1.0,6.0,5.0,2.0,0.0
1794,-1.0,-13.0,4.0,6.0,1.0,0.0
1795,-1.0,-20.0,11.0,4.0,1.0,0.0
1796,-34.0,-33.0,2.0,4.0,1.0,0.0
1797,27.0,3.0,14.0,11.0,1.0,0.0
1798,-3.0,0.0,7.0,7.0,0.0,1.0
1799,-9.0,-5.0,4.0,7.0,2.0,1.0
1800,-7.0,11.0,5.0,12.0,1.0,1.0
1801,-7.0,29.0,5.0,16.0,0.0,3.0
1802,7.0,-25.0,9.0,3.0,0.0,0.0
1803,-29.0,15.0,3.0,11.0,1.0,2.0
1804,-2.0,25.0,4.0,14.0,1.0,1.0
1805,1.0,-3.0,8.0,6.0,0.0,1.0
1806,-13.0,-9.0,5.0,5.0,1.0,1.0
1807,-2.0,-20.0,8.0,4.0,1.0,1.0
1808,-2.0,-4.0,4.0,5.0,2.0,1.0
1809,7.0,21.0,11.0,11.0,2.0,1.0
1810,-10.0,25.0,9.0,15.0,1.0,2.0
1811,-26.0,25.0,3.0,12.0,0.0,1.0
1812,29.0,24.0,16.0,15.0,2.0,0.0
1813,10.0,-2.0,10.0,4.0,1.0,0.0
1814,-4.0,-6.0,4.0,5.0,0.0,0.0
1815,29.0,-28.0,15.0,4.0,3.0,0.0
1816,13.0,-20.0,10.0,4.0,1.0,0.0
1817,-7.0,0.0,5.0,8.0,1.0,0.0
1818,-10.0,7.0,5.0,11.0,0.0,2.0
1819,-4.0,-11.0,6.0,6.0,1.0,1.0
1820,-10.0,2.0,9.0,8.0,3.0,0.0
1821,17.0,-3.0,14.0,4.0,2.0,1.0
1822,10.0,34.0,12.0,16.0,0.0,3.0
1823,14.0,10.0,11.0,10.0,0.0,2.0
1824,26.0,-3.0,12.0,7.0,2.0,1.0
1825,-10.0,-2.0,5.0,5.0,1.0,1.0
1826,18.0,34.0,14.0,16.0,0.0,2.0
1827,-19.0,33.0,4.0,16.0,0.0,1.0
1828,5.0,-5.0,11.0,6.0,3.0,0.0
1829,-1.0,12.0,7.0,11.0,1.0,1.0
1830,-8.0,-4.0,7.0,4.0,1.0,1.0
1831,-7.0,-3.0,3.0,6.0,0.0,1.0
1832,-9.0,-27.0,4.0,3.0,0.0,1.0
1833,-31.0,11.0,4.0,10.0,0.0,3.0
1834,26.0,-8.0,12.0,10.0,2.0,1.0
1835,0.0,-9.0,7.0,6.0,1.0,0.0
1836,-11.0,-35.0,6.0,3.0,0.0,2.0
1837,-31.0,-12.0,2.0,6.0,0.0,1.0
1838,26.0,-3.0,14.0,7.0,2.0,1.0
1839,-4.0,-1.0,4.0,5.0,0.0,0.0
1840,31.0,5.0,16.0,8.0,1.0,1.0
1841,1.0,8.0,8.0,11.0,1.0,2.0
1842,-8.0,-10.0,5.0,4.0,2.0,1.0
1843,2.0,18.0,9.0,14.0,0.0,0.0
1844,-5.0,23.0,7.0,13.0,0.0,2.0
1845,-6.0,4.0,10.0,8.0,3.0,0.0
1846,1.0,-22.0,6.0,4.0,1.0,1.0
1847,-29.0,-19.0,4.0,3.0,2.0,0.0
1848,15.0,-31.0,11.0,2.0,1.0,0.0
1849,-5.0,-20.0,6.0,5.0,1.0,2.0
1850,-9.0,6.0,4.0,8.0,2.0,0.0
1851,-12.0,10.0,4.0,11.0,1.0,1.0
1852,28.0,38.0,13.0,17.0,0.0,1.0
1853,-5.0,29.0,3.0,15.0,0.0,2.0
1854,14.0,-5.0,13.0,7.0,3.0,0.0
1855,13.0,-16.0,11.0,5.0,0.0,0.0
1856,35.0,2.0,16.0,7.0,1.0,2.0
1857,-9.0,3.0,6.0,8.0,1.0,2.0
1858,-27.0,-10.0,3.0,7.0,0.0,0.0
1859,29.0,2.0,15.0,7.0,3.0,0.0
1860,6.0,-6.0,9.0,3.0,0.0,2.0
1861,-14.0,-32.0,9.0,4.0,2.0,1.0
1862,-10.0,-12.0,6.0,6.0,0.0,1.0
1863,8.0,7.0,10.0,11.0,2.0,1.0
1864,-3.0,14.0,4.0,13.0,0.0,3.0
1865,-6.0,31.0,5.0,14.0,0.0,3.0
1866,36.0,-10.0,16.0,3.0,3.0,0.0
1867,-37.0,-5.0,3.0,4.0,1.0,2.0
1868,5.0,-4.0,11.0,5.0,2.0,1.0
1869,1.0,10.0,7.0,11.0,0.0,2.0
1870,-6.0,-13.0,7.0,9.0,0.0,2.0
1871,-4.0,-9.0,4.0,6.0,0.0,1.0
1872,-12.0,-8.0,3.0,6.0,0.0,2.0
1873,-9.0,32.0,7.0,16.0,0.0,1.0
1874,32.0,27.0,15.0,14.0,0.0,1.0
1875,0.0,-26.0,7.0,3.0,0.0,0.0
1876,14.0,5.0,13.0,9.0,3.0,0.0
1877,-8.0,-5.0,5.0,4.0,2.0,0.0
1878,10.0,22.0,11.0,13.0,2.0,1.0
1879,10.0,-9.0,12.0,6.0,3.0,0.0
1880,13.0,-21.0,11.0,4.0,1.0,0.0
1881,-17.0,-30.0,4.0,3.0,1.0,2.0
1882,1.0,4.0,5.0,8.0,0.0,1.0
1883,-12.0,-4.0,4.0,10.0,1.0,2.0
1884,15.0,-9.0,13.0,4.0,2.0,0.0
1885,32.0,-5.0,16.0,6.0,3.0,0.0
1886,-8.0,28.0,7.0,14.0,0.0,1.0
1887,12.0,-3.0,12.0,5.0,3.0,0.0
1888,32.0,-9.0,16.0,6.0,2.0,1.0
1889,0.0,-4.0,8.0,5.0,0.0,3.0
1890,-32.0,29.0,2.0,14.0,0.0,1.0
1891,-33.0,-1.0,4.0,7.0,1.0,0.0
1892,-8.0,10.0,4.0,9.0,0.0,2.0
1893,13.0,-17.0,11.0,6.0,1.0,1.0
1894,23.0,10.0,11.0,11.0,2.0,1.0
1895,-17.0,-2.0,3.0,7.0,1.0,2.0
1896,21.0,18.0,12.0,11.0,0.0,2.0
1897,-7.0,7.0,5.0,9.0,0.0,1.0
1898,-1.0,-24.0,9.0,5.0,3.0,0.0
1899,-12.0,5.0,4.0,9.0,1.0,0.0
1900,5.0,-4.0,11.0,7.0,2.0,0.0
1901,-6.0,4.0,0.0,9.0,0.0,0.0
1902,12.0,1.0,12.0,6.0,2.0,0.0
1903,-12.0,-7.0,4.0,5.0,0.0,0.0
1904,-1.0,-13.0,7.0,6.0,2.0,1.0
1905,-10.0,-1.0,5.0,8.0,2.0,1.0
1906,3.0,-2.0,9.0,10.0,2.0,1.0
1907,25.0,1.0,13.0,8.0,1.0,2.0
1908,-12.0,32.0,7.0,14.0,0.0,3.0
1909,-21.0,28.0,4.0,14.0,0.0,2.0
1910,-11.0,-13.0,7.0,7.0,0.0,3.0
1911,28.0,-6.0,14.0,0.0,0.0,0.0
1912,-6.0,0.0,6.0,8.0,2.0,0.0
1913,3.0,7.0,8.0,12.0,1.0,0.0
1914,3.0,-10.0,8.0,5.0,1.0,2.0
1915,3.0,-24.0,7.0,3.0,0.0,0.0
1916,-6.0,1.0,6.0,7.0,0.0,2.0
1917,0.0,12.0,8.0,12.0,1.0,2.0
1918,-1.0,-14.0,11.0,3.0,1.0,1.0
1919,30.0,23.0,14.0,13.0,1.0,1.0
1920,-22.0,13.0,3.0,12.0,1.0,1.0
1921,3.0,29.0,8.0,14.0,1.0,2.0
1922,31.0,1.0,14.0,7.0,2.0,0.0
1923,-12.0,-9.0,7.0,5.0,2.0,0.0
1924,-18.0,-3.0,3.0,7.0,1.0,1.0
1925,6.0,-11.0,8.0,4.0,1.0,2.0
1926,3.0,0.0,9.0,7.0,1.0,0.0
1927,-10.0,-3.0,7.0,6.0,2.0,0.0
1928,-8.0,4.0,0.0,11.0,0.0,0.0
1929,0.0,22.0,11.0,13.0,0.0,3.0
1930,0.0,29.0,9.0,13.0,0.0,2.0
1931,30.0,12.0,14.0,10.0,3.0,0.0
1932,-7.0,-19.0,5.0,3.0,0.0,0.0
1933,25.0,-9.0,14.0,8.0,2.0,0.0
1934,5.0,-10.0,8.0,7.0,1.0,1.0
1935,1.0,-8.0,7.0,0.0,0.0,0.0
1936,-5.0,-6.0,6.0,10.0,0.0,3.0
1937,-17.0,-3.0,3.0,6.0,0.0,1.0
1938,13.0,-18.0,11.0,3.0,3.0,0.0
1939,-3.0,1.0,6.0,9.0,1.0,2.0
1940,-9.0,0.0,8.0,9.0,1.0,2.0
1941,-18.0,-2.0,3.0,6.0,1.0,1.0
1942,-15.0,-2.0,6.0,6.0,1.0,1.0
1943,-20.0,0.0,3.0,7.0,1.0,2.0
1944,8.0,8.0,9.0,8.0,0.0,2.0
1945,3.0,20.0,9.0,13.0,0.0,2.0
1946,-1.0,-7.0,7.0,5.0,0.0,1.0
1947,-7.0,18.0,1.0,12.0,0.0,0.0
1948,30.0,32.0,13.0,15.0,1.0,2.0
1949,-2.0,-18.0,10.0,3.0,1.0,0.0
1950,1.0,-4.0,9.0,9.0,2.0,1.0
1951,31.0,-15.0,14.0,7.0,2.0,1.0
1952,-5.0,-5.0,6.0,2.0,0.0,0.0
1953,-1.0,29.0,6.0,12.0,1.0,2.0
1954,18.0,2.0,13.0,7.0,1.0,0.0
1955,15.0,5.0,11.0,10.0,2.0,0.0
1956,9.0,-19.0,9.0,3.0,1.0,1.0
1957,-3.0,7.0,5.0,9.0,1.0,1.0
1958,-17.0,-16.0,4.0,3.0,0.0,0.0
1959,1.0,-17.0,7.0,5.0,1.0,2.0
1960,-7.0,35.0,6.0,16.0,1.0,2.0
1961,-6.0,-16.0,3.0,5.0,0.0,2.0
1962,-3.0,-25.0,0.0,3.0,0.0,0.0
1963,30.0,-7.0,13.0,4.0,1.0,1.0
1964,-2.0,-6.0,6.0,8.0,1.0,1.0
1965,-4.0,7.0,4.0,10.0,3.0,0.0
1966,25.0,20.0,14.0,14.0,2.0,0.0
1967,12.0,6.0,12.0,10.0,1.0,2.0
1968,-6.0,1.0,10.0,7.0,3.0,0.0
1969,-7.0,-13.0,6.0,3.0,1.0,0.0
1970,-2.0,-7.0,8.0,5.0,3.0,0.0
1971,-20.0,3.0,3.0,9.0,1.0,1.0
1972,-1.0,33.0,7.0,14.0,1.0,1.0
1973,3.0,-17.0,7.0,7.0,2.0,0.0
1974,28.0,-5.0,12.0,8.0,2.0,1.0
1975,-18.0,-7.0,5.0,2.0,0.0,0.0
1976,10.0,-5.0,10.0,4.0,0.0,0.0
1977,-19.0,16.0,3.0,12.0,1.0,2.0
1978,3.0,5.0,8.0,8.0,1.0,1.0
1979,-12.0,14.0,5.0,11.0,1.0,1.0
1980,16.0,-5.0,12.0,5.0,1.0,1.0
1981,20.0,5.0,11.0,9.0,0.0,0.0
1982,-10.0,-3.0,4.0,7.0,0.0,3.0
1983,5.0,-8.0,8.0,2.0,0.0,0.0
1984,-12.0,0.0,5.0,7.0,1.0,1.0
1985,3.0,29.0,9.0,12.0,0.0,2.0
1986,-21.0,7.0,3.0,8.0,1.0,1.0
1987,15.0,31.0,11.0,14.0,0.0,2.0
1988,-7.0,-17.0,8.0,6.0,2.0,1.0
1989,-18.0,-21.0,3.0,6.0,0.0,1.0
1990,17.0,-24.0,13.0,3.0,1.0,0.0
1991,27.0,-14.0,14.0,3.0,1.0,1.0
1992,16.0,-2.0,12.0,4.0,2.0,0.0
1993,-9.0,6.0,4.0,8.0,0.0,1.0
1994,0.0,-5.0,0.0,5.0,0.0,0.0
1995,8.0,24.0,10.0,12.0,0.0,1.0
1996,-14.0,-17.0,6.0,2.0,1.0,1.0
1997,-6.0,-1.0,6.0,11.0,0.0,3.0
1998,26.0,10.0,13.0,11.0,2.0,1.0
1999,-16.0,-6.0,5.0,7.0,1.0,0.0
2000,-23.0,-8.0,3.0,5.0,2.0,0.0
2001,28.0,30.0,14.0,14.0,0.0,2.0
2002,12.0,-3.0,12.0,7.0,2.0,0.0
2003,-12.0,34.0,4.0,15.0,0.0,2.0
2004,2.0,-4.0,8.0,0.0,0.0,0.0
2005,2.0,-12.0,9.0,7.0,1.0,1.0
2006,-4.0,-3.0,7.0,6.0,2.0,1.0
2007,9.0,3.0,9.0,10.0,0.0,2.0
2008,-3.0,1.0,11.0,7.0,3.0,0.0
2009,-15.0,-9.0,3.0,7.0,1.0,1.0
2010,6.0,21.0,8.0,11.0,0.0,2.0
2011,30.0,-12.0,15.0,4.0,1.0,0.0
2012,11.0,7.0,9.0,10.0,3.0,0.0
2013,-10.0,-8.0,2.0,5.0,0.0,0.0
2014,22.0,10.0,11.0,10.0,2.0,0.0
2015,-21.0,-14.0,5.0,4.0,3.0,0.0
2016,3.0,-22.0,9.0,3.0,1.0,0.0
2017,-2.0,11.0,6.0,11.0,0.0,1.0
2018,-9.0,3.0,4.0,10.0,0.0,1.0
2019,-28.0,22.0,4.0,12.0,1.0,1.0
2020,-20.0,-25.0,4.0,4.0,0.0,1.0
2021,8.0,0.0,10.0,8.0,1.0,1.0
2022,19.0,-9.0,11.0,4.0,3.0,0.0
2023,-15.0,-10.0,4.0,2.0,0.0,0.0
2024,-7.0,31.0,5.0,15.0,1.0,2.0
2025,9.0,2.0,10.0,7.0,1.0,0.0
2026,-13.0,5.0,4.0,8.0,0.0,2.0
2027,5.0,-19.0,9.0,6.0,0.0,1.0
2028,18.0,23.0,11.0,12.0,1.0,1.0
2029,3.0,9.0,10.0,9.0,1.0,0.0
2030,-27.0,10.0,3.0,10.0,0.0,0.0
2031,-15.0,-6.0,5.0,6.0,1.0,0.0
2032,-1.0,22.0,0.0,10.0,0.0,0.0
2033,10.0,-18.0,11.0,4.0,2.0,1.0
2034,0.0,-14.0,4.0,3.0,2.0,1.0
2035,-3.0,-16.0,5.0,2.0,0.0,1.0
2036,26.0,2.0,15.0,8.0,1.0,0.0
2037,26.0,-7.0,15.0,9.0,1.0,0.0
2038,8.0,-5.0,10.0,4.0,2.0,1.0
2039,-2.0,24.0,8.0,14.0,2.0,1.0
2040,-5.0,-8.0,5.0,5.0,1.0,0.0
2041,22.0,4.0,13.0,8.0,3.0,0.0
2042,32.0,4.0,16.0,9.0,2.0,1.0
2043,-3.0,26.0,8.0,14.0,2.0,1.0
2044,-14.0,-22.0,3.0,3.0,0.0,0.0
2045,-5.0,13.0,7.0,13.0,1.0,2.0
2046,-5.0,-7.0,11.0,7.0,1.0,0.0
2047,-12.0,-3.0,6.0,0.0,0.0,0.0
2048,-4.0,-1.0,7.0,5.0,2.0,0.0
2049,1.0,12.0,8.0,12.0,0.0,2.0
2050,5.0,-21.0,8.0,5.0,3.0,0.0
2051,-15.0,12.0,4.0,10.0,0.0,0.0
2052,32.0,-14.0,15.0,3.0,2.0,0.0
2053,1.0,-4.0,6.0,7.0,1.0,1.0
2054,-11.0,27.0,2.0,13.0,0.0,0.0
2055,-10.0,8.0,4.0,10.0,1.0,1.0
2056,-13.0,-21.0,3.0,4.0,0.0,1.0
2057,20.0,6.0,11.0,10.0,1.0,2.0
2058,6.0,9.0,9.0,10.0,0.0,3.0
2059,8.0,-13.0,9.0,5.0,1.0,0.0
2060,-22.0,19.0,4.0,11.0,0.0,3.0
2061,-13.0,6.0,3.0,9.0,1.0,0.0
2062,28.0,3.0,14.0,6.0,2.0,0.0
2063,-15.0,-13.0,5.0,3.0,0.0,3.0
2064,14.0,8.0,10.0,9.0,1.0,1.0
2065,9.0,-17.0,10.0,4.0,1.0,1.0
2066,9.0,-12.0,10.0,2.0,0.0,0.0
2067,2.0,6.0,9.0,8.0,1.0,1.0
2068,-23.0,-11.0,5.0,3.0,0.0,3.0
2069,-3.0,32.0,7.0,15.0,1.0,2.0
2070,3.0,-11.0,7.0,6.0,2.0,1.0
2071,-17.0,4.0,4.0,9.0,0.0,2.0
2072,31.0,12.0,15.0,11.0,2.0,0.0
2073,-3.0,18.0,5.0,11.0,0.0,2.0
2074,7.0,-2.0,9.0,7.0,2.0,0.0
2075,-14.0,10.0,2.0,11.0,0.0,0.0
2076,18.0,-21.0,10.0,5.0,2.0,1.0
2077,-14.0,-14.0,3.0,3.0,1.0,2.0
2078,6.0,-19.0,9.0,4.0,1.0,0.0
2079,-14.0,29.0,3.0,14.0,0.0,3.0
2080,-19.0,-16.0,4.0,3.0,2.0,0.0
2081,-13.0,-15.0,3.0,2.0,0.0,0.0
2082,29.0,-14.0,14.0,4.0,1.0,0.0
2083,-19.0,7.0,5.0,9.0,0.0,3.0
2084,-14.0,-5.0,5.0,5.0,0.0,0.0
2085,20.0,31.0,12.0,15.0,1.0,1.0
2086,-2.0,-14.0,7.0,3.0,1.0,0.0
2087,7.0,18.0,11.0,10.0,1.0,0.0
2088,8.0,1.0,10.0,7.0,0.0,3.0
2089,5.0,4.0,10.0,9.0,2.0,0.0
2090,-15.0,-5.0,4.0,5.0,1.0,2.0
2091,-12.0,3.0,3.0,8.0,0.0,2.0
2092,7.0,-14.0,10.0,3.0,1.0,0.0
2093,26.0,-12.0,13.0,3.0,1.0,1.0
2094,-19.0,-13.0,5.0,4.0,0.0,0.0
2095,-14.0,2.0,5.0,9.0,1.0,2.0
2096,19.0,4.0,11.0,8.0,0.0,2.0
2097,0.0,15.0,8.0,9.0,1.0,2.0
2098,11.0,32.0,11.0,15.0,0.0,2.0
2099,8.0,-14.0,10.0,3.0,1.0,1.0
2100,-9.0,-13.0,4.0,4.0,0.0,1.0
2101,2.0,-13.0,10.0,3.0,1.0,1.0
2102,7.0,10.0,12.0,10.0,0.0,2.0
2103,7.0,22.0,8.0,12.0,0.0,3.0
2104,9.0,-10.0,10.0,4.0,1.0,1.0
2105,-17.0,-8.0,2.0,7.0,0.0,2.0
2106,-4.0,-4.0,7.0,5.0,0.0,2.0
2107,-7.0,-11.0,6.0,5.0,0.0,1.0
2108,21.0,10.0,12.0,8.0,1.0,2.0
2109,7.0,6.0,9.0,7.0,2.0,0.0
2110,-19.0,4.0,3.0,10.0,1.0,1.0
2111,-15.0,-7.0,3.0,4.0,0.0,0.0
2112,-14.0,0.0,3.0,8.0,1.0,0.0
2113,-16.0,22.0,5.0,12.0,0.0,2.0
2114,-13.0,14.0,5.0,8.0,0.0,3.0
2115,2.0,27.0,9.0,14.0,0.0,3.0
2116,12.0,-17.0,11.0,2.0,2.0,0.0
2117,21.0,17.0,12.0,10.0,1.0,0.0
2118,6.0,-10.0,9.0,4.0,1.0,1.0
2119,4.0,-11.0,9.0,3.0,1.0,0.0
